"uuid","image_uuid","id","user_defined_key","concept","alt_concept","image","group_of","height","occluded","observer","truncated","width","x","y","rejected","verified","verifier","verification_timestamp","created_timestamp","last_updated_timestamp","column1"
"89953d7a-5de5-4d61-9b2a-1743e60893cb",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"","6616f64f-06df-4ddc-236f-14e87858c11e",Parastenella,"","","",73,"",yolov5,"",55,1101,126,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5167
"05131cad-f47a-457e-a8e4-b3a75dd13fe9",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"","5e37e5c6-5585-4cdd-0768-12e87858c11e",Acanthascinae,"","","",220,"",yolov5,"",160,1032,654,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5168
"3bf1a52e-829d-4fdd-a0e5-5f50e1c25940",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"",efebe9bc-7aaf-4ed8-0568-12e87858c11e,Gersemia juliepackardae,"","","",57,"",yolov5,"",80,1113,820,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5169
"51afe959-e1d2-44d8-b96b-db3087c5caff",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"","967f13b3-e19d-4c0a-df69-1ce27858c11e",Actiniaria,"","","",43,"",yolov5,"",52,1786,338,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5170
c397187d-7750-4aae-bebf-d0ec9b51bc18,b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"",b7213c2c-39a1-43cb-db69-1ce27858c11e,Porifera,"","","",43,"",yolov5,"",67,1355,1,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5171
ef3b8cc8-514e-486a-8360-e4b19fb0de8b,b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"","8c31aa50-6354-489a-cd69-1ce27858c11e",Paragorgia,"","","",171,"",yolov5,"",89,234,374,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5172
"8430faca-9203-4f8d-850b-ce539ac0f312",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"","565c99ee-266a-4867-eb69-1ce27858c11e",Porifera,"","","",45,"",yolov5,"",41,820,241,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5173
"89ca4081-0190-4ebf-87f0-72e7e672eb7a",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"","8488a076-a068-499b-d969-1ce27858c11e",Porifera,"","","",33,"",yolov5,"",27,1047,396,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5174
c0260453-3050-450e-80df-f97e0a405902,b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"",c98c056d-a677-40fc-0f68-12e87858c11e,Chionoecetes tanneri,"","","",68,"",yolov5,"",98,1663,281,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5175
"974c87fe-9892-4e3d-b923-a63d6a0150fa",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"",c76ab4be-799b-407b-e969-1ce27858c11e,Psolus squamatus,"","","",51,"",yolov5,"",66,163,960,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5176
"4d668520-d6cd-421e-99f2-f7555ef5277c",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,"","4c5cddb4-8125-4b7b-d569-1ce27858c11e",Hexactinellida,"","","",70,"",gsainz,"",106,415,575,false,false,"",,2023-09-14 20:23:02.442,2023-09-14 20:23:02.442,5177
"1e10ef3d-9a11-43c3-9a7b-d26563423346",b46e48e2-b472-4319-aad2-3d3a7142a2cf,"",c65aa1f3-9bd9-4064-c466-66055aefa81e,Pleuronectiformes,"","","",88,"",master@mbari.org,"",58,258,218,false,false,"",,2021-09-29 21:25:01.118,2021-11-01 17:15:16.084,5178
"46998710-ae55-4f79-a62b-b809fd2446fe",b4b84bba-5105-4180-86c1-5ad307887a75,"",cab97dc2-1b7f-401e-5a6b-dbad7c58c11e,Actiniaria,"","","",56,"",yolov5,"",63,994,257,false,false,"",,2023-09-14 20:12:50.567,2023-09-14 20:12:50.567,5179
d08d144b-6a6e-41f6-bab5-cea77f2c9186,b4b84bba-5105-4180-86c1-5ad307887a75,"","9864a48a-55fd-4cef-5e6b-dbad7c58c11e",Keratoisis,"","","",256,"",yolov5,"",75,1169,281,false,false,"",,2023-09-14 20:12:50.567,2023-09-14 20:12:50.567,5180
"58110a51-3623-41ba-b8c8-5b40d018cc55",b4b84bba-5105-4180-86c1-5ad307887a75,"","05ce100d-32b9-40e1-f262-2aaf7c58c11e",Keratoisis,"","","",233,"",yolov5,"",177,725,276,false,false,"",,2023-09-14 20:12:50.567,2023-09-14 20:12:50.567,5181
b284ebfe-4ba3-4b30-9808-6e25a32b6653,b4b84bba-5105-4180-86c1-5ad307887a75,"","9aaecd2c-28cb-4beb-606b-dbad7c58c11e",Sebastolobus,"","","",63,"",yolov5,"",133,1010,964,false,false,"",,2023-09-14 20:12:50.567,2023-09-14 20:12:50.567,5182
"720e2577-b991-4fce-9086-ff7177ecdb08",b4b84bba-5105-4180-86c1-5ad307887a75,"",c55b5a75-e76a-4afe-5c6b-dbad7c58c11e,Swiftia kofoidi,"","","",90,"",yolov5,"",66,1426,978,false,false,"",,2023-09-14 20:12:50.567,2023-09-14 20:12:50.567,5183
fe816687-8e99-4df3-aff0-1507266c6885,b4d7a54d-9a1f-4c3a-98db-ad72f70ee656,"","31e589fd-b1c9-48b4-3368-dccb4f7bb11e",Asteronyx loveni,"","","",139,"",master@mbari.org,"",149,30,89,false,false,"",,2021-09-29 21:19:48.309,2021-11-01 17:28:52.732,5184
"0410797b-2b61-4dc7-8da7-306f8f82c2b9",b4d7a54d-9a1f-4c3a-98db-ad72f70ee656,"",e94cf47b-678d-40e8-0769-46a54f7bb11e,Lycodes diapterus,"","","",170,"",master@mbari.org,"",301,216,107,false,false,"",,2021-09-29 21:19:48.309,2021-11-01 17:28:52.733,5185
"77b6237c-877d-4851-aaf7-d862191be43e",b4f3d724-78cf-405d-86e0-68cfa4da1cde,"",a0748cb6-5141-4362-5467-283b4dadb71e,Munidopsis,"","","",111,"",master@mbari.org,"",131,403,148,false,false,"",,2021-09-29 21:20:15.883,2021-11-01 17:27:26.977,5186
"7eac5c89-d5ec-4f87-b04d-7c72ce34a074",b4f3d724-78cf-405d-86e0-68cfa4da1cde,"",d1286030-81fc-4f40-6965-bb394eadb71e,Antedonoidea,"","","",156,"",master@mbari.org,"",215,316,0,false,false,"",,2021-09-29 21:20:15.883,2021-11-01 17:27:26.977,5187
"61b1d8c9-13ac-45be-ac61-f5196b09b449",b52d8cda-de16-4b1f-86cb-a8cbb975d2ce,"","76440655-2bf5-43bc-e46a-2f902158c11e",Munidopsis,"","","",35,"",yolov5,"",53,435,329,false,false,"",,2023-09-14 20:21:00.513,2023-09-14 20:21:00.513,5188
f9c9f18b-6f9a-4ad9-ba2d-77f47563bf32,b52d8cda-de16-4b1f-86cb-a8cbb975d2ce,"",af808ed5-770f-4af5-e66a-2f902158c11e,Funiculina,"","","",134,"",yolov5,"",19,0,135,false,false,"",,2023-09-14 20:21:00.513,2023-09-14 20:21:00.513,5189
a5740d53-6690-4254-9740-55af56f73fad,b52d8cda-de16-4b1f-86cb-a8cbb975d2ce,"",fc577cf1-b752-4e4d-ea6a-2f902158c11e,equipment,"","","",339,"",gsainz,"",676,34,77,false,false,"",,2023-09-14 20:21:00.513,2023-09-14 20:21:00.513,5190
b78151d5-2de9-4596-bea9-e564995ceedc,b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"","09128fa5-46bd-44b6-ab65-e6211358c11e",Strongylocentrotus fragilis,"","","",24,"",yolov5,"",32,294,371,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5191
cd5cd8c3-585b-4b76-a345-064c3ce2628a,b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"",ae2db435-e517-4014-a365-e6211358c11e,Mediaster,"","","",14,"",lonny,"",21,565,266,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5192
"920d6847-bba7-424a-85b1-b4a05066d9ee",b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"",e4589a9c-30eb-43e0-af65-e6211358c11e,Sebastes,"","","",68,"",yolov5,"",52,164,312,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5193
"7980ab5c-8fd9-44bb-9937-a9bcfa91212f",b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"",f60665b2-add9-47ef-b765-e6211358c11e,Strongylocentrotus fragilis,"","","",23,"",yolov5,"",29,373,385,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5194
e28e4686-5d6d-40dd-8a38-5266f3d676cb,b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"","1a295b10-9b0f-42c0-ad65-e6211358c11e",Sebastes,"","","",24,"",yolov5,"",53,534,349,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5195
"63de5502-d5dc-4e0f-9313-dfa178757dcc",b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"",be5873b6-c2b0-4313-b565-e6211358c11e,Strongylocentrotus fragilis,"","","",24,"",yolov5,"",31,303,337,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5196
"6fd9e614-c967-44cf-8191-06b4e0f354c7",b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"",c737de9d-e040-4422-a765-e6211358c11e,Strongylocentrotus fragilis,"","","",14,"",yolov5,"",16,482,216,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5197
"1d1c1f46-a66a-4529-9152-1b50a6b6ec46",b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"","348502c7-b9dc-49d7-a565-e6211358c11e",Strongylocentrotus fragilis,"","","",13,"",yolov5,"",15,528,208,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5198
e606d51c-6838-4f84-bc6d-0c8327a81f14,b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"","370da993-554b-4419-b365-e6211358c11e",Strongylocentrotus fragilis,"","","",23,"",yolov5,"",29,312,394,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5199
"3f0b2f9b-d563-4cbe-90fd-b8488cc33284",b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"","005cf950-c52e-4d39-a165-e6211358c11e",Asteroidea,"","","",23,"",lonny,"",38,284,159,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5200
eec96ad3-99c0-4ce0-8f9a-284972a93678,b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"","36921d1d-3774-4d42-a965-e6211358c11e",Strongylocentrotus fragilis,"","","",14,"",yolov5,"",19,461,172,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5201
"073c886a-cd94-42a6-8430-f68e6f714aea",b53e69a4-11ab-42fb-830f-b1c15ae16ac8,"","0e7400f5-a991-4862-b165-e6211358c11e",Strongylocentrotus fragilis,"","","",21,"",yolov5,"",27,336,264,false,false,"",,2023-09-14 20:15:52.856,2023-09-14 20:15:52.856,5202
"334a5f11-8b3f-4074-8b03-519223efa790",b5756ee2-d403-4359-8f78-fee2b1411c7d,"",b7d192e0-ac0f-4410-7f6b-96db7858c11e,Acanthascinae,"","","",230,"",yolov5,"",153,588,319,false,false,"",,2023-09-14 20:12:51.886,2023-09-14 20:12:51.886,5203
f1faa288-eded-42bb-afb8-33383a5c9696,b5756ee2-d403-4359-8f78-fee2b1411c7d,"","9e09803c-1447-4231-f665-2f1140a0d01e",Staurocalyptus,"","","",72,"",linda,"",97,737,69,false,false,"",,2023-09-14 20:12:51.886,2023-09-14 20:12:51.886,5204
"001bd413-26e6-4e4b-b16e-784c0dee5fd5",b5756ee2-d403-4359-8f78-fee2b1411c7d,"","4fe79b48-5d60-4439-816b-96db7858c11e",Chionoecetes tanneri,"","","",70,"",yolov5,"",108,581,554,false,false,"",,2023-09-14 20:12:51.886,2023-09-14 20:12:51.886,5205
"914d3785-bd0a-4fd1-876a-d5ba58f48a01",b5756ee2-d403-4359-8f78-fee2b1411c7d,"","0cfef0a4-b024-4b07-776b-96db7858c11e",Hexactinellida,"","","",63,"",gsainz,"",90,362,83,false,false,"",,2023-09-14 20:12:51.886,2023-09-14 20:12:51.886,5206
ecfe9536-ddd8-47fe-9fa7-e7f1f57d0f59,b5756ee2-d403-4359-8f78-fee2b1411c7d,"","4e5af3d5-57ce-4e95-856b-96db7858c11e",Chionoecetes tanneri,"","","",96,"",yolov5,"",74,466,439,false,false,"",,2023-09-14 20:12:51.886,2023-09-14 20:12:51.886,5207
"72bb097b-de32-42f5-bb51-1e897c6128d9",b5756ee2-d403-4359-8f78-fee2b1411c7d,"","5ed4fde2-c603-43a2-7d65-8e083ca0d01e",Sibogagorgia cauliflora,"","","",140,"",linda,"",103,928,305,false,false,"",,2023-09-14 20:12:51.886,2023-09-14 20:12:51.886,5208
"8e1c8bc9-b472-4474-b9ac-f730a3bdfa1f",b589f98d-6221-4021-a373-d54d668932e9,"","199454cc-9a04-4d6a-3c6e-3abcf380b61e",Macropinna microstoma,"","","",601,"",kthomas,"",915,299,255,false,false,"",,2021-09-29 21:24:42.170,2021-09-29 21:24:42.170,5209
d821d617-9335-4830-aa08-4dca5b31a13c,b5bac391-1ec2-4cd4-bfb9-a09302816474,"","7eccd7c3-92aa-4b17-cf63-8607c564b91e",Beringraja rhina,"","","",36,"",master@mbari.org,"",66,49,330,false,false,"",,2021-09-29 21:15:58.946,2021-11-01 17:45:56.949,5210
"3ee69fb5-325b-482c-8b68-dca006e514c1",b5bf1e7f-8de8-49de-bc80-ab05882f654f,"","44ebc1b4-9b3c-42ad-196f-bf749d67b61e",Psychrolutes phrictus,"","","",96,"",linda,"",168,527,89,false,false,"",,2021-09-29 21:27:45.733,2021-09-29 21:27:45.733,5211
c9a510db-9a2f-4527-90e6-606e1eec2a0a,b5c04f14-90c1-415b-962b-11616ab8bdc8,"",fe6be699-e78e-4512-5f6f-131477b2b61e,Akoya,"","","",48,"",gsainz,"",48,716,528,false,false,"",,2021-09-29 21:21:15.578,2021-09-29 21:21:15.578,5212
"3e725ed0-a484-4b13-a42d-2e70449b1107",b5c04f14-90c1-415b-962b-11616ab8bdc8,"",c0d80d20-0920-41ba-9464-be7b75b2b61e,Sebastolobus,"","","",244,"",lonny,"",133,94,333,false,false,"",,2021-09-29 21:21:15.578,2021-09-29 21:21:15.578,5213
b6b1c84f-5084-4fcf-b3f4-fd966221625e,b5d03702-ca24-4836-9855-4343837b4c1b,"","43fb5242-f7af-41ae-7460-491c4c70b91e",Sebastolobus,"","","",154,"",gsainz,"",120,491,895,false,false,"",,2021-09-29 21:32:34.793,2021-09-29 21:32:34.793,5214
"7b42385e-91a8-4854-b36a-a306a71ee739",b5d03702-ca24-4836-9855-4343837b4c1b,"","0c0aab5d-aca7-4e6e-6b6a-966b4b70b91e",Coryphaenoides acrolepis,"","","",104,"",linda,"",131,480,79,false,false,"",,2021-09-29 21:32:34.793,2021-09-29 21:32:34.793,5215
"651133a8-24a3-48c8-9df1-b988f51d5e7b",b5e8cb9d-546a-4208-8dee-dce7b4f2f27b,"","53822957-39f4-4bbb-9160-b5fca1c3aa1e",Bathyraja microtrachys,"","","",105,"",linda,"",404,1032,480,false,false,"",,2021-09-29 21:24:42.003,2021-09-29 21:24:42.003,5216
f25bed0a-9821-491b-9cc7-5c5e622f5dec,b6b7b399-6f7b-4688-a734-93f290ded7a0,"",cd511dbc-a737-4139-cb67-9dadcd49a91e,Acanthoptilum,"","","",36,"",master@mbari.org,"",15,387,222,false,false,"",,2021-09-29 21:19:35.029,2021-11-01 17:29:51.218,5217
d0e2209f-8a51-4d2a-a3a2-9255fccb62d7,b6b7b399-6f7b-4688-a734-93f290ded7a0,"",e4b06f53-87ae-44a0-3567-0e84edc4aa1e,Rathbunaster californicus,"","","",111,"",master@mbari.org,"",113,141,247,false,false,"",,2021-09-29 21:19:35.029,2021-11-01 17:29:51.218,5218
eee26c86-5ee3-420b-a5a2-fb5d07fb766f,b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"","4364626c-9fa9-402f-d065-2f3e2058c11e",Crinoidea,"","","",56,"",yolov5,"",52,540,216,false,false,"",,2023-09-14 20:22:02.027,2023-09-14 20:22:02.027,5219
d5dbfd96-9735-4701-9c03-57f5a1f22d5c,b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"",ba44570d-0cae-47ef-f763-8cb43f37d11e,Serpulidae,"","","",23,"",gsainz,"",23,362,272,false,false,"",,2023-09-14 20:22:02.027,2023-09-14 20:22:02.027,5220
aba474bd-257f-4ed9-8789-f92b1e7dc01e,b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"","059a3440-9d36-4747-c065-2f3e2058c11e",Crinoidea,"","","",74,"",gsainz,"",111,512,150,false,false,"",,2023-09-14 20:22:02.027,2023-09-14 20:22:02.027,5221
"976b63ee-784e-4048-9b96-d10d66ebdaec",b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"","05fe9918-ec8e-457f-ce65-2f3e2058c11e",Munidopsis,"","","",18,"",yolov5,"",21,630,300,false,false,"",,2023-09-14 20:22:02.027,2023-09-14 20:22:02.027,5222
"21684486-731b-498e-b0f8-dc6e241589c7",b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"","56ae9808-dfa4-454e-cc65-2f3e2058c11e",Munidopsis,"","","",27,"",yolov5,"",31,369,314,false,false,"",,2023-09-14 20:22:02.027,2023-09-14 20:22:02.027,5223
"9203b00b-267c-4b6a-ad26-89030b61f213",b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"",db3364bd-afec-4a33-c86d-b08d3e37d11e,Serpulidae,"","","",24,"",gsainz,"",20,404,266,false,false,"",,2023-09-14 20:22:02.027,2023-09-14 20:22:02.027,5224
"03759fab-2dc4-4300-87fc-2b790e3d9557",b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"","9601f9d2-6a81-4e10-c665-2f3e2058c11e",Bolocera,"","","",106,"",gsainz,"",182,158,307,false,false,"",,2023-09-14 20:22:02.031,2023-09-14 20:22:02.031,5225
a703ed2e-d673-466e-9645-6c8b37035090,b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"","2f708697-0f9d-493c-fa66-f0523f37d11e",Serpulidae,"","","",24,"",gsainz,"",16,337,227,false,false,"",,2023-09-14 20:22:02.031,2023-09-14 20:22:02.031,5226
"0c6bb8c9-12f2-4bb6-b8d9-1b52b5e1ccb2",b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"","575fa296-59bc-4dc3-ca65-2f3e2058c11e",Crinoidea,"","","",62,"",yolov5,"",72,440,178,false,false,"",,2023-09-14 20:22:02.031,2023-09-14 20:22:02.031,5227
f16c551e-d46f-4a09-8edc-f176c292ca35,b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"",ac69f57c-7641-430f-c865-2f3e2058c11e,Munidopsis,"","","",20,"",yolov5,"",19,545,336,false,false,"",,2023-09-14 20:22:02.031,2023-09-14 20:22:02.031,5228
"52d25c97-13c3-406e-aa2d-7df40118c3f3",b76be741-7b60-4ec5-bab0-9a6b2d293a9c,"","28a15c5a-aa58-48b4-ba65-82f63e37d11e",Serpulidae,"","","",26,"",gsainz,"",19,259,280,false,false,"",,2023-09-14 20:22:02.031,2023-09-14 20:22:02.031,5229
"1abba92b-6fdb-492b-bdb7-efb38a08ef24",b7c2b6a9-848a-4b0f-a780-9fa45d56a326,"",ad46068b-d842-4ae6-8b60-0f80be7fb61e,Bathypterois pectinatus,"","","",279,"",bmejia,"",215,169,411,false,false,"",,2021-09-29 21:22:19.709,2021-09-29 21:22:19.709,5230
f26925db-c48a-4d1e-bf58-850c28e66c4f,b8335f1c-88eb-4ab7-a81f-e808de71558d,"","936cef7d-2850-482d-286d-7b617b58c11e",Scleractinia,"","","",66,"",yolov5,"",66,231,779,false,false,"",,2023-09-14 20:20:31.073,2023-09-14 20:20:31.073,5231
"462c78ed-88a2-4504-a1d0-e89fb1c70dff",b85cdf04-2d2c-45bd-8877-9b5921dfc0af,"","1ade1af9-fd1b-41eb-8c64-13ee9fc9b61e",Macrouridae,"","","",117,"",ndgallo,"",126,498,902,false,false,"",,2021-09-29 21:21:31.023,2021-09-29 21:21:31.023,5232
"505ceec7-1fdc-4b51-b533-ba2c82bb4b42",b85cdf04-2d2c-45bd-8877-9b5921dfc0af,"",b0d7b2fc-2753-4627-da66-c1aa9fc9b61e,Macrouridae,"","","",79,"",ndgallo,"",86,409,377,false,false,"",,2021-09-29 21:21:31.023,2021-09-29 21:21:31.023,5233
adbed6a9-b64b-444e-8d03-1db51cc2329e,b86b7fb4-2dd8-4e2f-9dc4-7748e18bcbef,"","776bb566-6d4c-4c0b-1461-38dec9d4b91e",Sebastes melanostomus,"","","",62,"",linda,"",104,348,632,false,false,"",,2021-09-29 21:16:53.169,2021-09-29 21:16:53.169,5234
db3932ce-c304-4f9a-9400-bee8bfcde48c,b875da8c-1767-4b58-b543-6bbe11d65a2b,"","4830fc9a-bb3c-4cc8-1a6c-dfc6a964ab1e",Pseudobathylagus milleri,"","","",85,"",master@mbari.org,"",56,443,132,false,false,"",,2021-09-29 21:18:33.951,2021-11-01 17:33:15.739,5235
ab6033f7-4b66-40f9-a8bd-cf9932eaf3cc,b8920b4e-f19c-443d-b1b0-e86ec17cebf7,"",b0dc2a8f-aacb-45b0-a862-3d795158c11e,Galatheoidea,"","","",169,"",gsainz,"",278,108,660,false,false,"",,2023-09-14 20:18:08.338,2023-09-14 20:18:08.338,5236
a55d4077-ac58-4b6d-bdeb-2fc1a850db18,b8920b4e-f19c-443d-b1b0-e86ec17cebf7,"","0a2af6dd-f085-4645-aa62-3d795158c11e",Antipatharia,"","","",1041,"",gsainz,"",1176,254,7,false,false,"",,2023-09-14 20:18:08.338,2023-09-14 20:18:08.338,5237
e82b3db6-238b-470c-b0d5-d87dce3cff4d,b9598c9a-1b2b-4752-8e8a-543ecc1be30a,"","03e6c763-54c2-4ab9-9d6f-68993f419fc3",Anoplopoma fimbria,"","","",97,"",Connor Yee,"",197,590,303,false,false,"",,2023-11-22 23:02:08.650,2023-11-22 23:02:08.650,5238
ff376a64-0979-420c-b918-408a65da0e51,b9598c9a-1b2b-4752-8e8a-543ecc1be30a,"","9eb169a4-57e5-4128-b71b-2904db5d9ff3",Anoplopoma fimbria,"","","",160,"",Connor Yee,"",227,224,425,false,false,"",,2023-11-22 23:02:08.650,2023-11-22 23:02:08.650,5239
"34fc40e2-d2f1-4fd0-9f3d-2999581da94a",b9598c9a-1b2b-4752-8e8a-543ecc1be30a,"",b89e46e6-4dd4-45a5-a6a2-e7f7d865aaae,Anoplopoma fimbria,"","","",195,"",Connor Yee,"",286,1119,502,false,false,"",,2023-11-22 23:02:08.650,2023-11-22 23:02:08.650,5240
"1e8e23dd-819c-4ea8-a34b-cf6cbbc3ae25",b9888b01-d1af-40db-a8c2-83f8bc9c3cd1,"","1e5f616f-e02b-4f49-b268-5d09fac4aa1e",Sebastes,"","","",428,"",deepseabenthicecology@gmail.com,"",302,1239,8,false,true,deepseabenthicecology@gmail.com,2024-10-15 21:01:59.858,2021-09-29 21:28:07.887,2024-10-15 21:02:00.775,5241
ed180313-f268-414b-aea0-a240e6c7468a,b9888b01-d1af-40db-a8c2-83f8bc9c3cd1,"","",Scleractinia,"","","",60,"","","",78,500,370,false,true,deepseabenthicecology@gmail.com,2024-10-15 21:01:06.438,2024-10-15 21:01:49.298,2024-10-15 21:01:49.298,5242
d357216a-3e8a-4dfa-91ab-e2e8647ced5f,b9888b01-d1af-40db-a8c2-83f8bc9c3cd1,"","",Ophiuroidea,"","","",80,"","","",129,1114,890,false,true,deepseabenthicecology@gmail.com,2024-10-15 21:00:50.372,2024-10-15 21:01:49.326,2024-10-15 21:01:49.326,5243
"89b62fd3-c631-4960-ba28-c811997f50f8",b9aec879-f20a-4e56-aba5-a6a7a9df3bd6,"","257f6ed3-6df1-4461-ea6c-6257ddd8b61e",Macrouridae,"","","",275,"",master@mbari.org,"",180,232,1,false,false,"",,2021-09-29 21:17:28.724,2021-11-01 17:37:39.217,5244
"8692bd9f-49f3-4108-9de9-5ae0776a3f28",ba1180ba-0082-4381-910b-c83c857ff8fd,"",ae950390-d893-492c-036e-cc32a0c3aa1e,Swiftia,"","","",29,"",master@mbari.org,"",20,378,267,false,false,"",,2021-09-29 21:31:44.004,2021-11-01 16:49:05.267,5245
"16a4bc72-ac1c-4bbc-bac7-d8eb56524e48",ba1180ba-0082-4381-910b-c83c857ff8fd,"","51009228-3c00-4c15-bf6c-0e33a0c3aa1e",Swiftia,"","","",73,"",master@mbari.org,"",35,523,238,false,false,"",,2021-09-29 21:31:44.004,2021-11-01 16:49:05.276,5246
e34bb0d4-4834-4aad-926c-2de37a3ca555,ba1180ba-0082-4381-910b-c83c857ff8fd,"","43969bc9-8628-47b8-b76b-e732a0c3aa1e",Swiftia,"","","",45,"",master@mbari.org,"",46,434,307,false,false,"",,2021-09-29 21:31:44.004,2021-11-01 16:49:05.278,5247
d46fa113-dfdc-41f9-8bc8-5d1cefafaf19,ba1180ba-0082-4381-910b-c83c857ff8fd,"","28999ea5-51d7-4b32-c760-e031a0c3aa1e",Porifera,"","","",24,"",master@mbari.org,"",42,291,125,false,false,"",,2021-09-29 21:31:44.005,2021-11-01 16:49:05.277,5248
"8be909b3-f6ad-4f1c-adce-fb75d84b5b14",ba1180ba-0082-4381-910b-c83c857ff8fd,"","77cf64c7-dc13-4a8e-8760-4932a0c3aa1e",Porifera,"","","",41,"",master@mbari.org,"",30,233,208,false,false,"",,2021-09-29 21:31:44.005,2021-11-01 16:49:05.277,5249
"728d1707-93aa-461e-9a92-8fcea94dd737",ba1180ba-0082-4381-910b-c83c857ff8fd,"",ad1ed838-bd61-4c34-6f6e-b632a0c3aa1e,Swiftia,"","","",37,"",master@mbari.org,"",23,289,229,false,false,"",,2021-09-29 21:31:44.005,2021-11-01 16:49:05.285,5250
dca00da1-9560-496a-8ce5-93c4f679b5f9,ba1180ba-0082-4381-910b-c83c857ff8fd,"","218c86fa-d3e4-40bc-8f6b-b131a0c3aa1e",Porifera,"","","",25,"",master@mbari.org,"",32,346,76,false,false,"",,2021-09-29 21:31:44.005,2021-11-01 16:49:05.287,5251
"106d2ceb-1664-45a1-b0f3-1f6fef522618",ba1180ba-0082-4381-910b-c83c857ff8fd,"","2173044c-c3cd-4362-4b6b-fd32a0c3aa1e",Swiftia,"","","",39,"",master@mbari.org,"",41,478,243,false,false,"",,2021-09-29 21:31:44.005,2021-11-01 16:49:05.289,5252
a67ffa66-795c-4155-944b-c94c385ab5b6,ba1180ba-0082-4381-910b-c83c857ff8fd,"","44e8e8ad-1bb7-4d44-3f63-1832a0c3aa1e",Porifera,"","","",30,"",master@mbari.org,"",48,123,322,false,false,"",,2021-09-29 21:31:44.005,2021-11-01 16:49:05.293,5253
"0e254015-3e02-413e-acc6-051be236f718",ba1180ba-0082-4381-910b-c83c857ff8fd,"",c1642cc9-8c72-45b7-fb61-5a32a0c3aa1e,Porifera,"","","",38,"",master@mbari.org,"",37,221,126,false,false,"",,2021-09-29 21:31:44.005,2021-11-01 16:49:05.298,5254
d196c20f-ae14-49fa-8e82-daeb33b420eb,ba1180ba-0082-4381-910b-c83c857ff8fd,"","3fa820a2-2a38-4549-0363-8132a0c3aa1e",Swiftia,"","","",43,"",master@mbari.org,"",32,121,177,false,false,"",,2021-09-29 21:31:44.005,2021-11-01 16:49:05.298,5255
