,uuid,label
1259,f46aa18a-b2b2-4995-a036-19c436015730,benthic
1260,ec06e5d1-0b55-416d-9c8c-6db65fbf318a,benthic
1261,f2aa0e9c-7ad4-48c6-837a-f219289d17cf,benthic
1262,f35ec747-4e09-402a-bfda-6f6d028eb7d7,benthic
1263,f66f3e79-6eb4-4cc7-8a27-5f132e4b6c0a,benthic
1264,f560281d-44dc-464f-975f-1e0a2b6b4d78,midwater
1265,f56e0a63-4bda-4086-b052-c4e8c8bde201,benthic
1266,f2827436-1870-4a27-adbe-3316a31b4f39,benthic
1267,efdbcfe9-6bd3-4792-ae53-722efc43f9f8,benthic
1268,f17950ef-944a-4539-a3b0-cfd5733f80c6,benthic
1269,f072e617-55cd-45c8-ac04-04feeeb83fdb,benthic
1270,f19c70f8-dfeb-4035-ae35-24653fff12d3,benthic
1271,f2741578-b285-43ee-852e-106c40f8a1b8,benthic
1272,f2e282ff-4074-40ce-9cf3-6b3a9a41cae4,benthic
1273,f43738bb-665b-43c6-93d6-3268c7e50075,benthic
1274,f20804de-dcc4-4ae5-a446-7ec338e728be,benthic
1275,ef40da74-6f25-4fcd-996a-e1735fa5d977,benthic
1276,ee8be03f-c134-4c25-9576-88c90702679a,benthic
1277,ed29ecfd-cb66-420f-9df7-e3ff61cbd68c,benthic
1278,f496b35b-e825-4823-b677-dfc6712a7367,benthic
1279,f3e562a9-fb50-4248-a110-dace66ee502e,benthic
1280,f03743e8-9f1c-4bbe-a1f1-8012d519ce9c,benthic
1281,eb3e7a1a-3b1a-407a-b94c-e111a42ef5bb,benthic
1282,eddf2073-0245-4692-9a91-5b98c91935de,benthic
1283,ed68260c-f407-4714-bb4c-cac26520ad7c,benthic
1284,ef4c02fc-9929-4539-993b-49834be10e09,benthic
1285,f692dcc1-b21d-4887-9ca6-b52f90f063d2,benthic
1286,f47bfa1c-5515-4e9c-8990-b0fa659e930b,benthic
1287,f009ccd9-3dfc-4cf7-b347-72e41dff948d,benthic
1288,f4a9cd08-fed9-44bf-9481-60424f6b20e0,benthic
1289,ed329d33-8ac0-4c7e-92d1-121ac38faf01,benthic
1290,f56773e8-4467-4982-ad6e-a994666b4cb2,benthic
1291,f0ba527f-97a7-4b5a-b879-25afa1010771,benthic
1292,ed1ff6f4-5619-4f2b-b18e-1b4b03ad9de5,benthic
1293,ec2f1eab-488f-4cf6-8729-ad1e6362b8e8,midwater
1294,f0b363ff-677d-4f27-875e-6106e0d2dd97,benthic
1295,ef7b02fe-a519-4e46-958a-4608da4ce074,benthic
1296,ef6e6698-a58d-41fb-a836-164776c1480c,benthic
1297,f44fb7d6-a356-4a22-8643-da89409de858,benthic
1298,f1f0c443-8f0d-4f49-a3ca-16842d408ebb,benthic
1299,f185d106-1247-4e46-90b1-6c59e10e9d56,benthic
1300,eb6630fa-bacc-4fa9-87da-b9f504519af6,benthic
1301,f2acd2f6-bb62-433b-b757-5e359178aea0,benthic
1302,efaec765-a208-461d-a2bd-6e7fe26e1886,midwater
1303,f36d1441-6d81-4994-a0b1-acc78db16f17,benthic
1304,f2dcd448-9b97-49e8-bd7d-9fadb2a25d54,benthic
1305,ef0b7936-6061-4cfa-9e4f-de405aa0e949,benthic
1306,f1906d73-7268-4b4f-b760-559748e38f62,midwater
1307,f1985195-a5ea-4bf9-af7d-74a877ed4e2e,benthic
1308,eac175fa-8e0c-4396-b36c-82c5b1c26ba1,benthic
1309,eddc9c21-ea1c-478c-a5ec-192be14d9e69,midwater
1310,fbdd9ecc-b5ba-4b90-9797-20752013480b,benthic
1311,f6b70422-04c4-44bf-8bf4-9fcb9d55a98f,benthic
1312,fa7f56a8-60ee-479e-9ec2-433a8f7b755f,benthic
1313,f9fe4cd4-d68f-4e4a-83ce-a4fdf670e19d,benthic
1314,fee23ba7-7adf-4819-99cf-b2e77fd3b49e,benthic
1315,f9918e1f-6c8e-4418-abed-baa8313d453e,benthic
1316,f9754789-b59e-4b67-9267-6661320212f4,benthic
1317,fba35b79-4298-4d2c-9cae-11095087b6d6,benthic
1318,fc5d1a82-3613-4d68-8c91-56d84cb3c57d,midwater
1319,f82c2544-4b31-47d6-b5c0-97ad5b388c36,midwater
1320,fcb7b0a4-ae11-4f4f-b247-20a3a50f9d70,benthic
1321,fccb0d96-8d85-42c3-a11e-e44a7a77289c,benthic
1322,fdf42c5c-5fe6-4831-a3ad-7a65592d1db3,benthic
1323,fcd7044a-8d2e-4df7-8a77-129b7890553d,benthic
1324,fa9d7568-953c-42fa-90a8-ec0e0bef4595,benthic
1325,f904e76a-ff29-44e3-8519-d4816d4a8976,benthic
1326,ff66bbae-c27f-45a9-99e2-8b289d9f2227,midwater
1327,fbee9392-ec43-4db3-883c-84049ae2cbf2,benthic
1328,f782e3b1-0b56-4b73-9edf-7619fc2a3ca7,benthic
1329,fd12b60f-f324-4ac5-89cd-62e21af160b9,benthic
1330,fd4a0f39-84bc-4503-887e-7538a84bf32e,benthic
1331,fa5ef70c-f0d7-4fca-ac55-545b695a7fc7,benthic
1332,fd214d4c-4c91-4f7a-b5b7-71c34180fff8,midwater
1333,f898da86-414a-4a35-9c71-46b7d8f2d74e,benthic
1334,fc8be94c-df73-4024-bcba-3f4e82a961ad,benthic
1335,fc0249cf-cccd-4915-a596-0633fac2fbed,benthic
1336,fdac2988-c9cb-43e5-a218-51029419ebdd,benthic
1337,ff447bb9-62d9-4199-a8b5-94f7b54e2fa5,benthic
1338,fc04f400-2ff4-4a4d-99c6-f0bc7c85f539,benthic
1339,f7612015-bebe-47bf-998e-d66723745ca5,benthic
1340,fe72c4b2-bff5-4466-95a7-e22d8bd15aa7,benthic
1341,ff2bc130-b682-454a-8099-4a149be58028,benthic
1342,fe3bbda9-8963-436c-9dbb-e6914680d652,benthic
1343,fd45b8b2-8217-4adf-ad78-b08fc43f579e,benthic
1344,ff28e216-e7af-4c37-ac22-2bed797ac6b5,benthic
1345,f905cde7-2e3f-4305-9c11-637928358c42,benthic
1346,f86f9bd8-7d42-4b1b-9df5-c92f73362426,benthic
1347,f8b552c5-184d-4ab1-9271-1aa6e333a431,benthic
1348,fe59dee3-3865-4416-9b22-79caf2251633,benthic
1349,fda74860-21f3-4715-a33a-14edaaad08d5,benthic
1350,f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,benthic
1351,fdb1371d-67cb-4d0b-bf11-673b4ed9f883,benthic
1352,fc9d45c8-a9fb-4cba-892e-db719bb1a19d,benthic
1353,fd36c66d-da22-4482-a3a4-3101b7eb2f5f,midwater
1354,fb0dc07e-fb32-4bea-812c-eb3c697d85a6,benthic
1355,fd22876e-68a9-44dd-bf17-4d64d31ec7f9,benthic
1356,fb1cc448-0f3c-4b1c-b578-071ed3d08495,benthic
1357,fa299dce-0a82-4236-8b8b-8bed01b0aa85,benthic
1358,fa3e4a6e-9eda-4738-8278-d7e89cf408f9,benthic
1359,f7c65d18-0ed7-46a2-bace-53f9c22032b6,benthic
1360,2b74b1ec-2260-41a6-86d2-274f1b4c8730,benthic
1361,eb959b97-744f-4f97-99d6-ab04c8472797,benthic
1362,d40049cb-31e8-468d-81ec-6aabd83140a4,benthic
1363,0814988c-b8d9-4fd3-a4ab-0019bcb41b44,benthic
1364,ddb92b30-78a1-4295-aa07-9d55a16dfada,benthic
1365,a0c5712e-f1e8-4195-af61-726712429cd2,benthic
1366,a8ab0464-c46b-4352-8919-762bc7cc6d68,benthic
1367,e496b23d-bb12-46ca-aee9-84bb4dc4e246,benthic
1368,82b5c05d-b279-4caa-855f-0fcff40a1b2a,benthic
1369,90412895-5b03-43f5-8eab-f91ab2ce06cb,benthic
1370,251c7486-089e-4652-b5ec-74efd2d51c6b,benthic
1371,fde9c75e-a45d-46c4-96a6-e6acf2824ca5,benthic
1372,707f7cc1-77a3-46f0-9adf-8af5ba10d303,benthic
1373,178fa8c3-f1e3-4ad8-9b4d-3619f4a290a3,midwater
1374,79c3e93d-5443-4980-b9da-c5ec4927c45f,benthic
1375,0c65ba93-de07-4563-bc89-616758aa0370,benthic
1376,6603ba80-0816-45d5-be85-7479b3eda2f1,benthic
1377,3e34ba95-bbe1-4a7c-b571-8d4dde844ffc,benthic
1378,3a050178-5d64-43d6-81d6-cf482fbe9b38,benthic
1379,b5756ee2-d403-4359-8f78-fee2b1411c7d,benthic
1380,ab22b831-fa4b-455b-b650-882d8f63d86a,midwater
1381,493a46e6-3ae4-4e59-adf9-47cef9a693d7,benthic
1382,ffdfc53e-2c08-4ab4-84bf-3d3470a904e0,benthic
1383,bc9dd4c2-8719-4c0b-88b7-5021ead49b10,benthic
1384,87675f67-b145-4834-ab02-cbf1c3075a35,benthic
1385,4fa57766-df07-4771-9bd3-7f79a3e07732,benthic
1386,bf080e89-dea2-4bea-a664-a33a4fa399c4,benthic
1387,8336343c-6d60-453a-907b-71441092a9ae,midwater
1388,406ac15a-a478-4a3f-a6ca-804006a77469,benthic
1389,cf37ef21-b818-453d-934c-19ad79ef7d16,benthic
1390,dafd25c5-47eb-4c36-b101-23ada637d0c6,benthic
1391,0873117e-d764-4af6-b2b9-b5ebeacfbb59,benthic
1392,2d30ded0-a1b1-4a59-b2d0-071f105461e9,benthic
1393,e75d4c62-8832-4f3a-ba6b-b16ad8dadcd8,benthic
1394,ff918a29-aa32-4665-8edb-9c0b9052742d,benthic
1395,15682d82-8a7d-454c-aef3-41b24bf8ac07,midwater
1396,5c6d81d1-971a-42ba-b351-5ff130b2c8bf,midwater
1397,7a716eed-b89c-4bd2-94c1-68b499beeb28,benthic
1398,ffbaa086-0bf1-4856-8324-7cb2db3f4625,benthic
1399,3202f5f5-68dd-4cfe-b84d-1e4d5d5d6216,benthic
1400,50b9ecb8-48f5-41a1-87cd-f90ceb111562,benthic
1401,7323f241-4d39-43d0-80f8-589aa62fb3e5,benthic
1402,fc3b6ae0-e68c-489f-87cd-e76ab13d8386,benthic
1403,ff980043-9118-463b-bd01-8442370a825a,benthic
1404,ffa527e2-beea-459e-90d6-0ada1ab46785,benthic
1405,ff9d4da8-008c-4d09-b29d-4726f5ab9b3f,benthic
1406,5ebcdee4-f849-4c9f-bac1-5119fa3d0a50,benthic
1407,ceafe5bd-b624-4ee9-bb17-87c8e7e4687c,benthic
1408,ffcac85d-4c86-4758-bf95-d11b8855b633,benthic
1409,ea623de1-343f-435d-bbb6-ac75e2f2ba80,benthic
1410,d1b60821-ad52-41bc-95fe-71933f6c7090,benthic
1411,af7319ef-059b-4995-8488-70273e8c92e9,benthic
1412,ffd1bf85-0a82-47f4-a75e-37493eb7769a,benthic
1413,23db70d9-dcf6-43a0-8814-67c0e9da1a36,benthic
1414,c720fb78-430a-4fde-9613-e31f2b50f3cf,benthic
1415,c43c1473-5db2-42fd-a027-9ec06a02a4ae,benthic
1416,92b8b3f1-5746-4823-b4d7-e724b264dc9e,benthic
1417,8ccae8ce-d67b-4cea-bd26-7aa5918a2acb,benthic
1418,48a91658-a507-4f7e-aaf4-a375ead14cec,benthic
